empleado_id,nombre,tienda_id,rol,tipo_contrato,salario_diario_mxn,antiguedad_meses,disponibilidad
E02452,Laura Medina,T031,piso_reposicion,completo,218.63,6,completa
E02453,Mario Medina,T031,cajas,completo,256.86,7,completa
E02454,Ricardo Pérez,T031,cajas,completo,244.97,108,completa
E02455,Adriana Morales,T031,piso_reposicion,completo,243.79,81,completa
E02456,Patricia Silva,T031,cajas,completo,242.35,0,completa
E02457,Mario Rojas,T031,piso_reposicion,completo,235.64,12,completa
E02458,Karla Ruiz,T031,cajas,completo,231.28,59,completa
E02459,Alejandra García,T031,perecederos,completo,240.86,82,completa
E02460,Daniela Ortiz,T031,piso_reposicion,completo,213.78,51,parcial_tarde
E02461,Arturo López,T031,cajas,completo,269.18,105,completa
E02462,Manuel Díaz,T031,cajas,completo,253.32,78,parcial_manana
E02463,Cecilia Guerrero,T031,cajas,completo,276.83,74,completa
E02464,Gabriela Morales,T031,cajas,completo,264.97,35,completa
E02465,José Sánchez,T031,piso_reposicion,completo,248.44,82,completa
E02466,Fernanda Vargas,T031,piso_reposicion,completo,235.45,105,completa
E02467,Rosa Ruiz,T031,piso_reposicion,completo,250.77,5,completa
E02468,Sofía Medina,T031,perecederos,completo,295.94,88,completa
E02469,Diana Juárez,T031,almacen,completo,236.09,106,completa
E02470,Francisco Vargas,T031,almacen,completo,205.28,52,completa
E02471,Cecilia Aguilar,T031,cajas,completo,259.06,92,completa
E02472,Rubén Rojas,T031,piso_reposicion,completo,216.02,43,completa
E02473,Laura Díaz,T031,piso_reposicion,completo,213.86,23,parcial_tarde
E02474,Alejandro Chávez,T031,cajas,completo,261.57,98,parcial_tarde
E02475,Fernando Castillo,T031,piso_reposicion,completo,251.74,37,completa
E02476,Gabriela Medina,T031,piso_reposicion,completo,217.94,91,completa
E02477,Adriana Ramos,T031,perecederos,completo,235.19,38,completa
E02478,Gabriela Gutiérrez,T031,piso_reposicion,completo,254.33,48,completa
E02479,José Sánchez,T031,cajas,completo,227.93,82,completa
E02480,Alejandra Aguilar,T031,piso_reposicion,completo,211.75,41,completa
E02481,Andrea Rivera,T032,almacen,completo,222.68,6,parcial_manana
E02482,Cecilia Vázquez,T032,perecederos,completo,278.47,85,completa
E02483,Eduardo Flores,T032,cajas,completo,262.01,73,completa
E02484,Brenda Morales,T032,almacen,completo,209.05,12,completa
E02485,Ricardo Núñez,T032,piso_reposicion,completo,252.9,62,completa
E02486,Itzel Hernández,T032,cajas,completo,242.63,86,completa
E02487,Alejandra Ruiz,T032,piso_reposicion,completo,258.22,23,completa
E02488,Rosa Hernández,T032,piso_reposicion,completo,215.91,95,completa
E02489,Alejandro Chávez,T032,perecederos,completo,288.55,101,completa
E02490,Ángel Medina,T032,cajas,completo,274.5,65,completa
E02491,Ramón Contreras,T032,perecederos,completo,287.59,116,completa
E02492,Eduardo Rivera,T032,cajas,completo,268.53,103,completa
E02493,Patricia López,T032,cajas,completo,241.68,56,completa
E02494,Arturo Ruiz,T032,almacen,completo,235.67,107,parcial_manana
E02495,Cecilia Rojas,T032,almacen,completo,228.97,112,completa
E02496,Juan Castillo,T032,cajas,completo,245.47,13,completa
E02497,Alejandro López,T032,piso_reposicion,completo,259.66,120,completa
E02498,Luis Jiménez,T032,cajas,completo,237.43,0,completa
E02499,Guadalupe Morales,T032,piso_reposicion,completo,230.66,58,completa
E02500,Silvia Chávez,T032,perecederos,completo,293.2,113,completa
E02501,Jorge López,T032,almacen,completo,214.45,87,completa
E02502,Miguel Díaz,T032,piso_reposicion,completo,217.63,32,completa
E02503,Ana Silva,T032,piso_reposicion,completo,225.5,77,completa
E02504,Silvia Martínez,T032,perecederos,completo,283.15,25,completa
E02505,Verónica Núñez,T032,perecederos,completo,290.19,28,parcial_tarde
E02506,Karla Jiménez,T032,piso_reposicion,completo,215.72,110,parcial_manana
E02507,Jorge Romero,T032,piso_reposicion,completo,241.09,5,parcial_tarde
E02508,Arturo Luna,T032,piso_reposicion,completo,238.36,116,completa
E02509,Mario Torres,T032,piso_reposicion,completo,243.44,54,parcial_tarde
E02510,Gabriela Silva,T032,piso_reposicion,completo,243.55,7,completa
E02511,Alejandra Gómez,T032,perecederos,completo,297.16,95,completa
E02512,Francisco Reyes,T032,perecederos,completo,254.26,5,completa
E02513,Patricia Gutiérrez,T032,piso_reposicion,completo,224.99,39,parcial_tarde
E02514,Adriana Mendoza,T032,almacen,completo,229.06,29,completa
E02515,Antonio Díaz,T032,cajas,completo,245.77,94,completa
E02516,Juan Álvarez,T032,almacen,completo,223.69,47,completa
E02517,Rosa García,T032,piso_reposicion,completo,213.46,79,completa
E02518,Diana Medina,T032,perecederos,completo,240.38,8,completa
E02519,Miguel Medina,T032,cajas,completo,276.12,84,completa
E02520,Claudia Vázquez,T032,cajas,completo,224.1,86,completa
E02521,Sofía Mendoza,T032,piso_reposicion,completo,239.51,34,completa
E02522,Ricardo Castro,T032,perecederos,completo,282.82,106,completa
E02523,Guadalupe Núñez,T032,cajas,completo,220.71,56,completa
E02524,Alejandra Torres,T032,cajas,completo,233.36,80,completa
E02525,Rosa Ramos,T032,almacen,completo,218.85,21,completa
E02526,Mónica Castillo,T032,almacen,completo,225.34,112,completa
E02527,Salvador Reyes,T032,almacen,completo,217.08,29,completa
E02528,Brenda Contreras,T032,almacen,completo,232.45,75,completa
E02529,Gabriela Jiménez,T032,piso_reposicion,completo,221.32,10,parcial_manana
E02530,Ángel Romero,T032,cajas,completo,221.53,5,completa
E02531,Salvador Ramírez,T032,cajas,completo,220.09,15,parcial_manana
E02532,Óscar Ortiz,T032,perecederos,completo,254.19,114,parcial_manana
E02533,Jorge Aguilar,T032,almacen,completo,218.08,25,completa
E02534,Alejandra Gutiérrez,T032,cajas,completo,276.92,106,completa
E02535,Víctor Ruiz,T032,piso_reposicion,completo,212.24,70,completa
E02536,Gabriela Pérez,T032,cajas,completo,251.8,10,completa
E02537,Fernando Sánchez,T032,cajas,completo,254.67,53,completa
E02538,Miguel Reyes,T032,piso_reposicion,completo,244.96,57,completa
E02539,Laura Díaz,T032,piso_reposicion,completo,241.94,32,completa
E02540,Fernando Juárez,T032,cajas,completo,220.49,73,completa
E02541,Ángel Guerrero,T032,cajas,completo,257.91,104,completa
E02542,Claudia Chávez,T032,cajas,completo,239.34,106,completa
E02543,Juan Jiménez,T032,cajas,completo,266.37,63,completa
E02544,Brenda Gómez,T032,piso_reposicion,completo,219.42,108,completa
E02545,Roberto Vázquez,T032,perecederos,completo,280.13,111,parcial_manana
E02546,Andrea Vargas,T032,cajas,completo,257.53,10,completa
E02547,Ángel Vargas,T032,piso_reposicion,completo,242.61,76,completa
E02548,Fernando Contreras,T032,cajas,completo,230.56,93,parcial_tarde
E02549,Raúl Romero,T032,piso_reposicion,completo,243.46,1,completa
E02550,Salvador Reyes,T032,cajas,completo,264.22,73,completa
E02551,Alejandra López,T032,piso_reposicion,completo,234.47,110,completa
E02552,Raúl Herrera,T032,piso_reposicion,completo,227.02,32,completa
E02553,Daniela Juárez,T032,piso_reposicion,completo,218.33,103,completa
E02554,Mario Castillo,T032,piso_reposicion,completo,224.5,113,completa
E02555,Ana Núñez,T032,piso_reposicion,completo,248.19,76,completa
E02556,Elena Díaz,T032,cajas,completo,244.56,76,completa
E02557,Silvia López,T032,perecederos,completo,279.19,64,completa
E02558,Manuel Aguilar,T032,piso_reposicion,completo,247.0,49,completa
E02559,Miguel González,T032,perecederos,completo,277.19,54,completa
E02560,Roberto Hernández,T032,cajas,completo,260.41,63,completa
E02561,Javier Jiménez,T033,almacen,completo,232.26,119,completa
E02562,Roberto Morales,T033,piso_reposicion,completo,244.9,47,completa
E02563,Cecilia Cruz,T033,perecederos,completo,237.23,17,completa
E02564,Laura Ramírez,T033,piso_reposicion,completo,225.25,1,completa
E02565,Antonio Rivera,T033,piso_reposicion,completo,210.87,59,completa
E02566,Laura Romero,T033,perecederos,completo,261.82,21,parcial_tarde
E02567,Arturo Castro,T033,perecederos,completo,260.06,17,completa
E02568,Salvador Ruiz,T033,almacen,completo,236.72,17,completa
E02569,Silvia Jiménez,T033,piso_reposicion,completo,218.36,33,completa
E02570,Patricia Ruiz,T033,cajas,completo,257.89,14,completa
E02571,Eduardo Romero,T033,cajas,completo,238.4,58,completa
E02572,Itzel Cruz,T033,almacen,completo,219.1,79,parcial_tarde
E02573,Fernanda Cruz,T033,piso_reposicion,completo,245.96,35,completa
E02574,Alejandra Jiménez,T033,piso_reposicion,completo,213.58,16,completa
E02575,Miguel Díaz,T033,almacen,completo,217.14,69,completa
E02576,Verónica Ruiz,T033,piso_reposicion,completo,229.57,10,completa
E02577,Ramón Ramírez,T033,piso_reposicion,completo,245.79,89,parcial_tarde
E02578,Raúl López,T033,perecederos,completo,243.95,46,parcial_manana
E02579,Andrea Ramos,T033,piso_reposicion,completo,257.37,49,completa
E02580,Francisco López,T033,almacen,completo,249.89,30,completa
E02581,Arturo Ramírez,T033,cajas,completo,269.13,34,completa
E02582,Diana Morales,T033,cajas,completo,237.98,17,completa
E02583,Verónica García,T033,piso_reposicion,completo,243.19,67,completa
E02584,Salvador Torres,T033,cajas,completo,224.99,17,parcial_tarde
E02585,María Vázquez,T033,cajas,completo,272.28,82,completa
E02586,Patricia Cruz,T033,piso_reposicion,completo,235.8,31,completa
E02587,Brenda Rojas,T033,cajas,completo,230.59,68,completa
E02588,Salvador Hernández,T033,almacen,completo,216.37,64,completa
E02589,Sofía Vargas,T033,piso_reposicion,completo,250.04,76,completa
E02590,Silvia Romero,T033,perecederos,completo,290.92,91,completa
E02591,Francisco Aguilar,T033,cajas,completo,251.18,67,completa
E02592,Juan Medina,T033,cajas,completo,248.82,103,parcial_tarde
E02593,Sofía López,T033,cajas,completo,265.04,31,completa
E02594,Javier Álvarez,T033,piso_reposicion,completo,251.31,90,completa
E02595,María Reyes,T033,almacen,completo,238.24,41,completa
E02596,Miguel Medina,T033,cajas,completo,243.07,76,completa
E02597,Karla Gómez,T033,piso_reposicion,completo,242.1,59,completa
E02598,Mónica Morales,T033,cajas,completo,271.44,109,parcial_tarde
E02599,Raúl Vargas,T033,cajas,completo,229.11,32,completa
E02600,Silvia Luna,T033,almacen,completo,219.41,62,completa
E02601,Patricia Rojas,T033,almacen,completo,202.83,19,completa
E02602,Mario Castro,T033,piso_reposicion,completo,230.44,76,completa
E02603,Daniela Vázquez,T033,perecederos,completo,284.06,4,completa
E02604,Salvador Vázquez,T033,piso_reposicion,completo,219.85,49,completa
E02605,Karla Contreras,T033,perecederos,completo,267.93,1,completa
E02606,Francisco Torres,T033,cajas,completo,222.2,39,parcial_tarde
E02607,Francisco Contreras,T033,piso_reposicion,completo,254.88,58,completa
E02608,Claudia Aguilar,T033,perecederos,completo,287.4,40,completa
E02609,Alejandra Mendoza,T033,almacen,completo,226.22,46,completa
E02610,Patricia Romero,T033,piso_reposicion,completo,245.29,17,completa
E02611,Elena Juárez,T033,piso_reposicion,completo,215.2,86,completa
E02612,Mario Herrera,T033,perecederos,completo,289.16,96,completa
E02613,Lucía Hernández,T033,perecederos,completo,280.07,55,completa
E02614,Rosa Álvarez,T033,cajas,completo,227.2,6,completa
E02615,Eduardo Castro,T033,cajas,completo,278.84,7,parcial_tarde
E02616,Laura Núñez,T033,piso_reposicion,completo,211.13,81,completa
E02617,Antonio Luna,T033,piso_reposicion,completo,241.43,112,completa
E02618,María Luna,T033,cajas,completo,230.31,104,completa
E02619,Arturo Martínez,T033,perecederos,completo,280.35,49,completa
E02620,Rosa Aguilar,T033,cajas,completo,224.22,60,completa
E02621,Patricia Luna,T033,piso_reposicion,completo,214.06,19,completa
E02622,Rosa Contreras,T033,piso_reposicion,completo,233.31,8,completa
E02623,Rosa Vázquez,T033,cajas,completo,279.64,92,completa
E02624,Ana Núñez,T033,cajas,completo,236.59,51,completa
E02625,Claudia Rojas,T033,almacen,completo,230.63,60,completa
E02626,Itzel García,T033,cajas,completo,251.12,41,completa
E02627,Sofía Rojas,T033,piso_reposicion,completo,252.11,37,completa
E02628,Ramón Aguilar,T033,piso_reposicion,completo,224.43,119,completa
E02629,Claudia Castillo,T033,perecederos,completo,268.85,98,completa
E02630,Jorge Ramírez,T033,piso_reposicion,completo,257.53,83,completa
E02631,Ana Núñez,T033,piso_reposicion,completo,226.63,47,completa
E02632,Karla Gómez,T033,almacen,completo,221.97,87,completa
E02633,José Ortiz,T033,piso_reposicion,completo,254.44,41,completa
E02634,Diana Gómez,T033,cajas,completo,239.95,62,completa
E02635,José Contreras,T033,cajas,completo,242.84,17,completa
E02636,Ramón Ramos,T033,cajas,completo,238.25,85,completa
E02637,Silvia González,T033,perecederos,completo,286.67,7,parcial_manana
E02638,Alejandro García,T033,perecederos,completo,295.13,87,completa
E02639,Sofía Silva,T033,cajas,completo,257.87,73,parcial_manana
E02640,Sergio Flores,T033,cajas,completo,257.42,8,completa
E02641,Guadalupe Rojas,T034,perecederos,completo,270.91,79,completa
E02642,Luis Chávez,T034,piso_reposicion,completo,242.68,42,parcial_manana
E02643,Salvador Castillo,T034,almacen,completo,209.01,64,completa
E02644,Carlos Pérez,T034,piso_reposicion,completo,231.87,23,completa
E02645,Roberto González,T034,almacen,completo,244.03,5,completa
E02646,Itzel González,T034,almacen,completo,210.77,50,completa
E02647,Carlos Aguilar,T034,cajas,completo,220.01,94,completa
E02648,Gabriela Reyes,T034,perecederos,completo,248.03,42,completa
E02649,Andrea Gómez,T034,almacen,completo,224.38,46,completa
E02650,Diana Mendoza,T034,piso_reposicion,completo,251.06,119,completa
E02651,Salvador Morales,T034,cajas,completo,258.6,119,completa
E02652,Arturo Pérez,T034,piso_reposicion,completo,255.95,56,completa
E02653,Sofía Castillo,T034,piso_reposicion,completo,232.78,5,completa
E02654,Salvador Castillo,T034,cajas,completo,243.45,82,completa
E02655,Adriana Pérez,T034,piso_reposicion,completo,221.57,86,parcial_tarde
E02656,Luis Rivera,T034,almacen,completo,210.9,110,completa
E02657,Andrea Flores,T034,cajas,completo,264.17,114,parcial_tarde
E02658,Jorge Herrera,T034,piso_reposicion,completo,214.02,76,completa
E02659,Arturo Flores,T034,cajas,completo,234.56,12,completa
E02660,Itzel Martínez,T034,piso_reposicion,completo,254.29,30,completa
E02661,José Rivera,T034,cajas,completo,254.62,86,completa
E02662,Karla Chávez,T034,perecederos,completo,233.26,73,completa
E02663,Brenda Ruiz,T034,almacen,completo,235.21,52,completa
E02664,Silvia López,T034,almacen,completo,225.33,48,completa
E02665,Gabriela Rojas,T034,piso_reposicion,completo,252.73,85,completa
E02666,Sofía Reyes,T034,cajas,completo,260.95,51,parcial_tarde
E02667,Laura Reyes,T034,cajas,completo,220.27,18,completa
E02668,Cecilia García,T034,cajas,completo,232.34,118,parcial_manana
E02669,Roberto Gómez,T034,cajas,completo,235.48,42,completa
E02670,Daniela Chávez,T034,piso_reposicion,completo,245.11,33,completa
E02671,Eduardo Aguilar,T034,almacen,completo,225.47,8,completa
E02672,Paola Ruiz,T034,piso_reposicion,completo,247.37,56,completa
E02673,Ángel Jiménez,T034,perecederos,completo,265.9,119,completa
E02674,Mario González,T034,cajas,completo,239.64,19,completa
E02675,Itzel Morales,T034,perecederos,completo,237.26,29,completa
E02676,Miguel Castro,T034,perecederos,completo,244.18,21,completa
E02677,Miguel Aguilar,T034,cajas,completo,244.05,11,parcial_manana
E02678,Francisco Romero,T034,piso_reposicion,completo,237.57,73,completa
E02679,Mónica Jiménez,T034,piso_reposicion,completo,256.93,36,completa
E02680,Adriana Jiménez,T034,piso_reposicion,completo,221.99,90,completa
E02681,Víctor Silva,T034,piso_reposicion,completo,243.3,48,completa
E02682,Víctor Romero,T034,cajas,completo,229.15,77,completa
E02683,Ángel Romero,T034,cajas,completo,262.83,10,completa
E02684,Ana Reyes,T034,perecederos,completo,230.79,39,completa
E02685,Óscar Ramos,T034,cajas,completo,259.36,50,completa
E02686,Víctor Vargas,T034,almacen,completo,208.16,7,completa
E02687,Silvia Guerrero,T034,piso_reposicion,completo,219.02,50,completa
E02688,Daniela Álvarez,T034,piso_reposicion,completo,237.95,56,completa
E02689,Ramón Medina,T034,almacen,completo,218.77,48,parcial_tarde
E02690,Roberto Álvarez,T034,cajas,completo,248.28,61,completa
E02691,Miguel Martínez,T034,perecederos,completo,251.62,96,completa
E02692,Alejandro Rivera,T034,cajas,completo,277.21,93,completa
E02693,Jorge Flores,T034,cajas,completo,237.44,1,completa
E02694,Brenda Medina,T034,piso_reposicion,completo,237.1,77,completa
E02695,Miguel Ruiz,T034,perecederos,completo,289.8,109,completa
E02696,Carlos Pérez,T034,cajas,completo,259.85,105,completa
E02697,Sergio Ramírez,T034,piso_reposicion,completo,226.14,39,completa
E02698,Sergio Ramos,T034,piso_reposicion,completo,237.62,94,completa
E02699,Sergio Contreras,T034,cajas,completo,224.98,96,completa
E02700,Laura García,T034,almacen,completo,227.28,44,completa
E02701,Manuel Rojas,T034,cajas,completo,245.88,105,completa
E02702,Salvador Ramírez,T034,perecederos,completo,283.06,76,completa
E02703,Luis Rivera,T034,cajas,completo,270.87,90,completa
E02704,Karla Aguilar,T034,piso_reposicion,completo,219.98,90,completa
E02705,Carlos Castro,T034,perecederos,completo,235.71,94,completa
E02706,Patricia Guerrero,T034,piso_reposicion,completo,229.53,115,completa
E02707,Mario García,T034,perecederos,completo,267.39,103,completa
E02708,Ricardo Martínez,T034,piso_reposicion,completo,228.84,51,completa
E02709,Javier Ramos,T034,perecederos,completo,274.0,68,completa
E02710,Andrea Castillo,T034,piso_reposicion,completo,235.28,78,completa
E02711,Raúl Rivera,T034,piso_reposicion,completo,256.83,103,completa
E02712,Roberto Aguilar,T034,piso_reposicion,completo,230.47,47,completa
E02713,Antonio Rivera,T034,cajas,completo,224.95,37,completa
E02714,Ángel Luna,T034,piso_reposicion,completo,225.1,89,completa
E02715,Claudia Ramírez,T034,perecederos,completo,272.41,115,completa
E02716,Sergio Medina,T034,almacen,completo,212.8,110,completa
E02717,Ángel Vázquez,T034,piso_reposicion,completo,223.45,17,completa
E02718,Diana González,T034,cajas,completo,240.37,111,completa
E02719,Fernanda Mendoza,T034,cajas,completo,264.77,95,completa
